image,link,measure,name,old_price,price,sale
https://d3r3h30p75xj6a.cloudfront.net/artikelen/53144_1_148517_637913457729950774.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-dille/1633,12 g,Silvo Dille,,1.45,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/43675_1_148520_637913457740112283.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-dragon/1635,5 g,Silvo Dragon,,1.47,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/43672_1_148513_638016184258678954.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-cayennepeper-gemalen/1631,32 g,Silvo Cayennepeper gemalen,,2.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/43666_1_148500_637913421650396704.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-bieslook/1620,4 g,Silvo Bieslook,,1.64,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/101147_1_148584_637913457823360980.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-aardappelkruiden/1669,65 g,Silvo Aardappelkruiden,,2.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/43708_1_369798_637913458026132291.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-basilicum/12725,11 g,Silvo Basilicum,,2.15,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/27381_1_404782_637187384171830765.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-puree-%C3%A1-la-minute-naturel/51944,178 g,Maggi Puree á la minute naturel,,1.77,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/27914_1_404786_637395759274545127.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-puree-stamppot/51947,230 g,Maggi Puree stamppot,,1.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/92226_1_148492_637921863025374011.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-4-seizoenen-peper-korrels/1613,110 g,Silvo 4-seizoenen peper korrels,,3.78,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/27380_1_404758_637187536989730747.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-puree-%C3%A1-la-minute-creme-fraiche/51942,186 g,Maggi Puree á la minute creme fraiche,,1.58,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35953_1_365646_637558209796302517.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-haverzemelen/17843,500 g,Smaakt Haverzemelen,,3.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/63270_1_376280_637414930098155588.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-havermeel/30183,400 g,Smaakt Havermeel,,2.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/28016_1_404784_637187537006011026.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-puree-ovenschotel/51946,176 g,Maggi Puree ovenschotel,,1.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/85046_1_354166_637704036687136020.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-havervlokken/7905,500 g,Smaakt Havervlokken,,2.15,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/27382_1_404783_637281801120890657.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-puree-naturel/51945,276 g,Maggi Puree naturel,,1.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35951_1_365627_637971282722954444.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/groente/smaakt-groene-linzen/30113,400 g,Smaakt Groene linzen,,2.03,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35948_1_354157_637353225368236530.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-havermout/7900,500 g,Smaakt Havermout,,2.47,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/104431_1_376268_638024589659379590.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-haverontbijt-kasha/30181,440 g,Smaakt Haverontbijt Kasha,,2.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/85045_1_354089_637704036678529284.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-dadels/7845,250 g,Smaakt Dadels,,2.69,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35961_1_396788_637558209870437339.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-bio-gepofte-spelt/42611,200 g,Smaakt Bio gepofte spelt,,2.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/85048_1_354728_637807041701135213.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-cranberry-koek/8168,250 g,Smaakt Cranberry koek,,2.89,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/10519_1_376319_637971507893681636.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-gepelde-tomaten/30193,400 g,Smaakt Gepelde tomaten,,1.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35528_1_354051_637170346240564581.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-amandelen/7818,200 g,Smaakt Amandelen,,4.18,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/102978_1_406777_637798258358016362.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-cornflakes/53447,300 g,Smaakt Cornflakes,,2.49,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/35531_1_354101_637171102190368170.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-boekweitvlokken/7855,500 g,Smaakt Boekweitvlokken,,3.59,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/85058_1_374220_637704036807589523.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-bananenchips/17872,250 g,Smaakt Bananenchips,,1.69,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/76605_1_421975_637662844628996041.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-kruidenmix-vis-zonder-toegevoegd-zout/70663,11 g,Silvo Kruidenmix vis zonder toegevoegd zout,,1.43,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/92930_1_372898_637756227150812760.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-salinis-glutenvrij/13695,60 g,Schär Salinis glutenvrij,,1.25,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/92926_1_372890_637756227125364239.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-wrap-2-stuks-glutenvrij/13687,160 g,Schär Wrap 2 stuks glutenvrij,,2.95,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/102352_1_354050_637798239149985966.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/smaakt-abrikozen/7817,250 g,Smaakt Abrikozen,,4.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/76461_1_421973_637662844605003917.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/silvo-kruidenmix-gehakt-zonder-toegevoegd-zout/70661,12 g,Silvo Kruidenmix gehakt zonder toegevoegd zout,,1.43,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/118620_1_439368_637897295662599345.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-meisterbackers-vital/79295,350 g,Schär Meisterbackers vital,,3.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/63162_1_395329_637414930150564211.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-mehrkorn-glutenvrij/41593,300 g,Schär Mehrkorn glutenvrij,,2.73,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93008_1_406331_637807087107552353.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-pizza-bodem/53904,300 g,Schär Pizza bodem,,4.25,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93034_1_410725_637756227299949631.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-melto-pocket/58091,30 g,Schär Melto pocket,,1.06,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/92927_1_372894_637756227132928782.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-fette-croccanti-glutenvrij/13691,150 g,Schär Fette croccanti glutenvrij,,1.83,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/74345_1_372893_637570980265040490.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-crackers-glutenvrij/13690,210 g,Schär Crackers glutenvrij,,3.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93002_1_406317_637756227224038424.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-cornflakes/53892,250 g,Schär Cornflakes,,2.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93007_1_406328_637756227248645019.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-meergranenbroodjes/53903,210 g,Schär Meergranenbroodjes,,2.79,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93004_1_406320_637756227236347805.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-digestive/53895,150 g,Schär Digestive,,1.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/64425_1_372889_637430301098728753.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-ciabatta-glutenvrij/13686,200 g,Schär Ciabatta glutenvrij,,2.54,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/93003_1_406319_637756227230334316.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-cookies-choco-chip/53894,100 g,Schär Cookies choco chip,,1.92,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/4302_1_372902_637176142269354909.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sammills-pasta-d-oro-mais-glutenvrij/13697,500 g,Sammills Pasta d'oro mais glutenvrij,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/92968_1_395328_637756227180984274.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-bon-matin-broodjes/41592,200 g,Schär Bon matin broodjes,,3.03,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/30708_1_372896_637176142249721172.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sch%C3%A4r-butterkeks-glutenvrij/13693,165 g,Schär Butterkeks glutenvrij,,1.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/374_1_336059_637175538847237131.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sammills-spaghetti-glutenvrij/5551,500 g,Sammills Spaghetti glutenvrij,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/388_1_336058_637170157288555434.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sammills-penne-glutenvrij/5550,500 g,Sammills Penne glutenvrij,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/6624_1_151409_637985961724017679.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/roter-vitamine-c/17391,400 stuks,Roter Vitamine C,,8.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/34820_1_409792_637453530872244274.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/speciale-voeding/sammills-macaroni-pipettes/57173,500 g,Sammills Macaroni pipettes,,1.95,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13503_1_367689_637229835275013550.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-ovenschotel-prei-kerrie/12225,64 g,Maggi Ovenschotel prei kerrie,,1.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3214_1_367685_637401771947534540.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-ovenschotel-witlof-cremesaus/12252,61 g,Maggi Ovenschotel witlof cremesaus,,99.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/115663_1_367690_637877169701462517.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-hollands-pannetje-sperziebonen-jachtsaus/12268,54 g,Maggi Hollands pannetje sperziebonen jachtsaus,,1.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3213_1_367684_637229835259951256.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-ovenschotel-bloemkool-room/12251,57 g,Maggi Ovenschotel bloemkool room,,1.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/130111_1_440777_638018370088559665.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-ovenschotel-spinazie/80399,51 g,Maggi Ovenschotel spinazie,,1.28,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13092_1_389666_637435350746519381.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-braadstomen-kip-piri-piri/34992,27 g,Maggi Braadstomen kip piri piri,,1.56,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/3265_1_367691_637229835291329454.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-hollands-pannetje-champignonsaus/12257,40 g,Maggi Hollands pannetje champignonsaus,,1.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/115662_1_367683_637877169682732782.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-dagschotel-broccoli-kaas/12206,54 g,Maggi Dagschotel broccoli kaas,,1.09,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/132777_1_440106_638067123911539260.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-maaltijdmix-indiase-curry/80393,36 g,Knorr Maaltijdmix indiase curry,,1.59,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/115661_1_367682_637877169692490877.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-dagschotel-sperziebonen-sat%C3%A9/12250,70 g,Maggi Dagschotel sperziebonen saté,,1.05,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/77384_1_425369_637735421126455410.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-ovenpasta-ham-kaas/70840,60 g,Knorr Ovenpasta ham-kaas,,1.59,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/4087_1_364526_637435350584631673.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/maggi-braadstomen-kip-provencaal/10531,28 g,Maggi Braadstomen kip provencaal,,1.45,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/945_1_799140_637175279256816708.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/losalt-mineraalzout-minder-natrium/9520,350 g,Losalt Mineraalzout minder natrium,,2.61,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/77372_1_425355_637735420959103550.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-kruidenmix-bami/70834,35 g,Knorr Kruidenmix bami,,1.12,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/77371_1_425354_637735420949664369.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-broccoli-ovenschotel/70833,70 g,Knorr Broccoli ovenschotel,,1.19,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/13408_1_253989_637170156896156504.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-zout-en-peper-mix/3730,100 g,Jozo Zout en peper mix,,1.45,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/77376_1_425360_637735420976421839.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-kruidenmix-nasi-goreng/70836,44 g,Knorr Kruidenmix nasi goreng,,1.17,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/24873_1_247668_637299900816045103.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-zout-light/48720,450 g,Jozo Zout light,,2.42,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/1617_1_244424_637171983724165048.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-zout-laag-natrium/3287,90 g,Jozo Zout laag natrium,,1.29,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/77373_1_425356_637805178048456998.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/knorr-kruidenmix-chili-con-carne/70835,46 g,Knorr Kruidenmix chili con carne,,1.32,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/110371_1_437553_637870919584288049.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-zout-fijn-zonder-jodium/78474,1 kg,Jozo Zout fijn zonder jodium,,89.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/24100_1_401335_637184062928711392.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-tafelzout/48796,125 g,Jozo Tafelzout,,54.0,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/83842_1_334627_637691949699265739.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/inproba-gehakte-knoflook/5414,200 g,Inproba Gehakte knoflook,,1.04,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/24099_1_401333_637184062921190361.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-zeezout-grof/48794,500 g,Jozo Zeezout grof,,1.33,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/94114_1_425873_637757919352623503.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/jozo-himalaya-zout/70680,90 g,Jozo Himalaya zout,,2.86,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/144219_1_441648_638072208212138465.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/honig-kruidenmix-goulash/82165,78 g,Honig Kruidenmix goulash,,1.64,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/75118_1_425786_637958961962699828.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/honig-kruidenmix-bami-voordeel/80388,72 g,Honig Kruidenmix bami voordeel,,2.99,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/62794_1_404669_637612290153339972.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/honig-kruidenpasta-nasi-speciaal/51464,80 g,Honig Kruidenpasta nasi speciaal,,1.83,
https://d3r3h30p75xj6a.cloudfront.net/artikelen/136867_1_441649_638058448463590717.png?width=500&height=500&mode=crop,https://www.dirk.nl/boodschappen/voorraadkast/kruiden-specerijen/honig-kruidenmix-hachee/82166,63 g,Honig Kruidenmix hachee,,1.69,
